% R,Z,IsoLevel
0.233333333,3.936981371,70
0.25,3.937015593,70
0.266666667,3.937052264,70
0.283333333,3.937091401,70
0.3,3.937133025,70
0.316666667,3.937177154,70
0.333333333,3.937223812,70
0.35,3.937273019,70
0.366666667,3.937324801,70
0.383333333,3.937379183,70
0.4,3.937436189,70
0.416666667,3.937495849,70
0.433333333,3.937558191,70
0.45,3.937623245,70
0.466666667,3.937691043,70
0.483333333,3.937761616,70
0.5,3.937834999,70
0.516666667,3.937911227,70
0.533333333,3.937990337,70
0.55,3.938072366,70
0.566666667,3.938157354,70
0.583333333,3.938245341,70
0.6,3.938336369,70
0.616666667,3.93843048,70
0.633333333,3.938527721,70
0.65,3.938628135,70
0.666666667,3.938731772,70
0.683333333,3.93883868,70
0.7,3.938948909,70
0.716666667,3.939062511,70
0.733333333,3.939179538,70
0.75,3.939300047,70
0.766666667,3.939424092,70
0.783333333,3.939551731,70
0.8,3.939683025,70
0.816666667,3.939818032,70
0.833333333,3.939956817,70
0.85,3.940099442,70
0.866666667,3.940245974,70
0.883333333,3.940396479,70
0.9,3.940551027,70
0.916666667,3.940709686,70
0.933333333,3.940872531,70
0.95,3.941039635,70
0.966666667,3.941211073,70
0.983333333,3.941386922,70
1,3.941567263,70
1.016666667,3.941752174,70
1.033333333,3.94194174,70
1.05,3.942136045,70
1.066666667,3.942335175,70
1.083333333,3.942539219,70
1.1,3.942748266,70
1.116666667,3.942962409,70
1.133333333,3.943181741,70
1.15,3.94340636,70
1.166666667,3.943636362,70
1.183333333,3.943871848,70
1.2,3.94411292,70
1.216666667,3.944359681,70
1.233333333,3.94461224,70
1.25,3.944870703,70
1.266666667,3.945135181,70
1.283333333,3.945405788,70
1.3,3.945682638,70
1.316666667,3.945965847,70
1.333333333,3.946255537,70
1.35,3.946551828,70
1.366666667,3.946854845,70
1.383333333,3.947164713,70
1.4,3.947481563,70
1.416666667,3.947805524,70
1.433333333,3.948136732,70
1.45,3.948475321,70
1.466666667,3.948821432,70
1.483333333,3.949175204,70
1.5,3.949536781,70
1.516666667,3.949906311,70
1.533333333,3.950283942,70
1.55,3.950669826,70
1.566666667,3.951064117,70
1.583333333,3.951466972,70
1.6,3.951878551,70
1.616666667,3.952299018,70
1.633333333,3.952728537,70
1.665030749,3.953571429,70
1.683333333,3.954059549,70
1.7,3.954514335,70
1.716666667,3.954978752,70
1.733333333,3.955452977,70
1.75,3.95593719,70
1.766666667,3.956431573,70
1.783333333,3.956936313,70
1.8,3.957451598,70
1.816666667,3.957977619,70
1.833333333,3.958514573,70
1.85,3.959062656,70
1.866666667,3.95962207,70
1.883333333,3.960193019,70
1.9,3.960775712,70
1.916666667,3.961370358,70
1.933333333,3.961977173,70
1.95,3.962596374,70
1.966666667,3.963228182,70
1.983333333,3.96387282,70
2,3.964530518,70
2.016666667,3.965201506,70
2.033333333,3.96588602,70
2.05,3.966584298,70
2.066666667,3.967296582,70
2.083333333,3.968023117,70
2.1,3.968764154,70
2.116666667,3.969519944,70
2.133333333,3.970290747,70
2.15,3.971076821,70
2.166666667,3.971878432,70
2.183333333,3.972695847,70
2.2,3.973529341,70
2.216666667,3.974379189,70
2.233333333,3.975245671,70
2.25,3.976129072,70
2.266666667,3.977029682,70
2.283333333,3.977947791,70
2.3,3.978883699,70
2.316666667,3.979837705,70
2.333333333,3.980810116,70
2.35,3.981801241,70
2.366666667,3.982811396,70
2.383333333,3.983840898,70
2.4,3.984890073,70
2.416666667,3.985959246,70
2.433333333,3.987048751,70
2.45,3.988158926,70
2.466666667,3.989290113,70
2.483333333,3.990442658,70
2.5,3.991616913,70
2.516666667,3.992813236,70
2.533333333,3.994031988,70
2.55,3.995273535,70
2.566666667,3.996538252,70
2.583333333,3.997826514,70
2.6,3.999138704,70
2.616666667,4.000475211,70
2.633333333,4.001836429,70
2.65,4.003222756,70
2.666666667,4.004634599,70
2.683333333,4.006072367,70
2.7,4.007536478,70
2.716666667,4.009027355,70
2.735153066,4.010714286,70
2.766666667,4.013583167,70
2.783333333,4.015140691,70
2.8,4.016726103,70
2.816666667,4.018339834,70
2.833333333,4.019982323,70
2.85,4.021654016,70
2.866666667,4.023355365,70
2.883333333,4.025086826,70
2.9,4.026848866,70
2.916666667,4.028641956,70
2.933333333,4.030466575,70
2.95,4.032323209,70
2.966666667,4.034212351,70
2.983333333,4.036134501,70
3,4.03809017,70
3.016666667,4.040079874,70
3.033333333,4.042104139,70
3.05,4.044163497,70
3.066666667,4.046258494,70
3.083333333,4.04838968,70
3.1,4.050557618,70
3.116666667,4.052762878,70
3.133333333,4.055006044,70
3.15,4.057287706,70
3.166666667,4.05960847,70
3.183333333,4.061968949,70
3.2,4.064369771,70
3.22367959,4.067857143,70
3.25,4.071708294,70
3.266666667,4.0742032,70
3.283333333,4.076739767,70
3.3,4.079318644,70
3.316666667,4.081940488,70
3.333333333,4.084605977,70
3.35,4.087315798,70
3.366666667,4.090070657,70
3.383333333,4.092871275,70
3.4,4.095718394,70
3.416666667,4.098612768,70
3.433333333,4.101555176,70
3.45,4.104546414,70
3.466666667,4.107587303,70
3.483333333,4.11067868,70
3.5,4.113821413,70
3.516666667,4.11701639,70
3.539203619,4.121428571,70
3.566666667,4.126764145,70
3.583333333,4.130076368,70
3.6,4.133442566,70
3.616666667,4.136863692,70
3.633333333,4.140340736,70
3.65,4.143874717,70
3.666666667,4.147466695,70
3.683333333,4.151117764,70
3.7,4.15482906,70
3.716666667,4.158601761,70
3.733333333,4.162437094,70
3.75,4.166336328,70
3.766666667,4.170300792,70
3.786046811,4.175,70
3.816666667,4.182369656,70
3.833333333,4.186477789,70
3.85,4.190653934,70
3.866666667,4.194899603,70
3.883333333,4.199216375,70
3.9,4.203605909,70
3.916666667,4.208069939,70
3.933333333,4.212610289,70
3.95,4.217228872,70
3.977370991,4.225,70
4,4.231368254,70
4.016666667,4.236161323,70
4.033333333,4.241037239,70
4.05,4.245998306,70
4.066666667,4.25104697,70
4.083333333,4.256185811,70
4.1,4.26141757,70
4.116666667,4.266745146,70
4.141854672,4.275,70
4.166666667,4.283057656,70
4.183333333,4.288604039,70
4.2,4.294254398,70
4.216666667,4.30001245,70
4.233333333,4.30588217,70
4.25,4.311867802,70
4.275902883,4.321428571,70
4.3,4.330245768,70
4.316666667,4.336506563,70
4.333333333,4.342896878,70
4.35,4.349422474,70
4.366666667,4.356089569,70
4.395172742,4.367857143,70
4.416666667,4.376666049,70
4.433333333,4.383686735,70
4.45,4.390871441,70
4.466666667,4.398229145,70
4.493990921,4.410714286,70
4.516666667,4.421011529,70
4.533333333,4.428826231,70
4.55,4.436850242,70
4.583311043,4.453571429,70
4.6,4.461948901,70
4.616666667,4.470562418,70
4.633333333,4.479441613,70
4.657488688,4.492857143,70
4.683333333,4.507198739,70
4.7,4.516881011,70
4.7250271,4.532142857,70
4.75,4.547432139,70
4.78102435,4.567857143,70
4.8,4.580498395,70
4.832104721,4.603571429,70
4.85,4.616712232,70
4.874005288,4.635714286,70
4.912289417,4.667857143,70
4.943279445,4.696428571,70
4.971496897,4.725,70
4.993891991,4.75,70
5.014187724,4.775,70
5.029848958,4.796428571,70
5.043912583,4.817857143,70
5.05970463,4.846112103,70
5.072071508,4.872489864,70
5.078814914,4.889952445,70
5.083275701,4.903534379,70
5.085472327,4.911630997,70
5.087219368,4.918689865,70
5.088041787,4.922437526,70
5.088963386,4.926266762,70
5.090283966,4.930313892,70
5.091476572,4.934332229,70
5.092545009,4.938322627,70
5.09349306,4.942285939,70
5.094324443,4.946223,70
5.095042757,4.95013462,70
5.095651457,4.954021578,70
5.09615381,4.957884607,70
5.096552876,4.961724397,70
5.096851465,4.96554158,70
5.097052116,4.969336726,70
5.097157026,4.973110331,70
5.097167949,4.976862788,70
5.097086031,4.980594357,70
5.096911636,4.984305118,70
5.096644155,4.987994935,70
5.096284664,4.991664049,70
5.0958376,4.99531346,70
5.095344272,4.998952461,70
0.00761206,4.247836179,75
0.024279256,4.247837769,75
0.040947013,4.247841039,75
0.057615331,4.247845993,75
0.074284211,4.247852633,75
0.090953654,4.247860963,75
0.107623662,4.247870985,75
0.124294236,4.247882707,75
0.140965377,4.247896132,75
0.15763709,4.247911269,75
0.174309375,4.247928125,75
0.190982236,4.247946707,75
0.207655675,4.247967025,75
0.224329697,4.24798909,75
0.241004304,4.248012912,75
0.257679501,4.248038502,75
0.274355291,4.248065874,75
0.29103168,4.24809504,75
0.307708672,4.248126015,75
0.324386272,4.248158815,75
0.341064485,4.248193454,75
0.357743317,4.248229951,75
0.374422774,4.248268322,75
0.391102862,4.248308587,75
0.407783588,4.248350764,75
0.424464958,4.248394875,75
0.44114698,4.248440941,75
0.457829661,4.248488983,75
0.474513009,4.248539026,75
0.491197031,4.248591093,75
0.507881736,4.248645209,75
0.524567134,4.248701401,75
0.541253231,4.248759694,75
0.557940039,4.248820118,75
0.574627567,4.248882701,75
0.591315824,4.248947472,75
0.608004821,4.249014463,75
0.624694569,4.249083706,75
0.641385078,4.249155233,75
0.658076359,4.249229078,75
0.674768425,4.249305276,75
0.691461288,4.249383864,75
0.708154959,4.249464877,75
0.724849452,4.249548355,75
0.741544779,4.249634336,75
0.758240954,4.249722861,75
0.77493799,4.24981397,75
0.791635902,4.249907707,75
0.808334705,4.250004114,75
0.825034413,4.250103238,75
0.841735041,4.250205123,75
0.858436605,4.250309816,75
0.875139122,4.250417367,75
0.891842608,4.250527824,75
0.908547079,4.250641237,75
0.925252553,4.25075766,75
0.941959048,4.250877144,75
0.958666582,4.250999745,75
0.975375173,4.251125518,75
0.99208484,4.25125452,75
1.008795603,4.251386809,75
1.025507482,4.251522446,75
1.042220497,4.25166149,75
1.058934668,4.251804004,75
1.075650017,4.251950052,75
1.092366566,4.252099699,75
1.109084337,4.252253012,75
1.125803353,4.252410058,75
1.142523636,4.252570907,75
1.15924521,4.25273563,75
1.1759681,4.252904299,75
1.192692329,4.253076988,75
1.209417924,4.253253772,75
1.22614491,4.253434729,75
1.242873312,4.253619937,75
1.259603159,4.253809477,75
1.276334476,4.254003429,75
1.293067293,4.254201878,75
1.309801636,4.254404909,75
1.326537536,4.254612608,75
1.343275021,4.254825064,75
1.360014123,4.255042368,75
1.37675487,4.255264611,75
1.393497296,4.255491887,75
1.410241431,4.255724292,75
1.426987308,4.255961923,75
1.44373496,4.25620488,75
1.460484421,4.256453264,75
1.477235726,4.256707177,75
1.493988909,4.256966726,75
1.510744006,4.257232017,75
1.527501053,4.25750316,75
1.544260088,4.257780264,75
1.561021148,4.258063445,75
1.577784272,4.258352815,75
1.594549498,4.258648494,75
1.611316867,4.258950601,75
1.628086419,4.259259256,75
1.644858195,4.259574585,75
1.661632238,4.259896713,75
1.678408589,4.260225768,75
1.695187294,4.260561881,75
1.711968395,4.260905185,75
1.728751939,4.261255816,75
1.74553797,4.26161391,75
1.762326536,4.261979609,75
1.779117685,4.262353055,75
1.795911464,4.262734393,75
1.812707924,4.263123771,75
1.829507113,4.263521338,75
1.846309083,4.263927249,75
1.863113886,4.264341657,75
1.879921574,4.264764722,75
1.896732201,4.265196604,75
1.913545822,4.265637467,75
1.930362492,4.266087477,75
1.947182268,4.266546804,75
1.964005207,4.26701562,75
1.980831366,4.267494099,75
1.997660807,4.26798242,75
2.014493588,4.268480764,75
2.031329772,4.268989316,75
2.04816942,4.269508261,75
2.065012597,4.270037791,75
2.081859366,4.270578099,75
2.098709794,4.271129382,75
2.115563947,4.27169184,75
2.132421892,4.272265676,75
2.149283699,4.272851097,75
2.166149438,4.273448314,75
2.18301918,4.27405754,75
2.199892998,4.274678993,75
2.2,4.274683106,75
2.216666667,4.275303889,75
2.216777184,4.275307871,75
2.233672218,4.275944037,75
2.250571794,4.276592854,75
2.267475992,4.27725455,75
2.284384896,4.277929354,75
2.301298589,4.278617498,75
2.318217156,4.279319221,75
2.335140684,4.280034763,75
2.352069261,4.280764369,75
2.369002975,4.281508288,75
2.385941919,4.282266773,75
2.402886183,4.283040081,75
2.419835862,4.283828474,75
2.436791052,4.284632216,75
2.453751849,4.285451578,75
2.470718351,4.286286834,75
2.487690659,4.287138264,75
2.504668874,4.28800615,75
2.5216531,4.28889078,75
2.538643443,4.289792448,75
2.555640008,4.290711451,75
2.572642905,4.291648093,75
2.589652244,4.292602681,75
2.606668138,4.293575527,75
2.6236907,4.294566951,75
2.640720048,4.295577276,75
2.657756299,4.296606832,75
2.674799573,4.297655953,75
2.691849993,4.298724979,75
2.708907683,4.299814259,75
2.72597277,4.300924144,75
2.743045382,4.302054993,75
2.760125651,4.303207171,75
2.777213711,4.304381051,75
2.794309696,4.305577011,75
2.811413746,4.306795436,75
2.828526002,4.308036719,75
2.845646606,4.309301259,75
2.862775705,4.310589464,75
2.879913448,4.311901749,75
2.897059988,4.313238537,75
2.914215477,4.314600258,75
2.931380075,4.315987353,75
2.948553943,4.317400269,75
2.965737243,4.318839463,75
2.982930145,4.320305403,75
2.983333333,4.320341157,75
3,4.321780673,75
3.000130275,4.32179148,75
3.017332362,4.323283008,75
3.034544244,4.324801823,75
3.051766092,4.3263484,75
3.068998081,4.327923226,75
3.086240388,4.329526795,75
3.103493195,4.331159615,75
3.120756688,4.332822202,75
3.138031056,4.334515086,75
3.155316495,4.336238807,75
3.172613202,4.337993919,75
3.18992138,4.339780987,75
3.207241238,4.341600591,75
3.224572989,4.343453326,75
3.241916851,4.345339798,75
3.259273048,4.347260633,75
3.276641809,4.349216468,75
3.294023371,4.351207961,75
3.311417974,4.353235785,75
3.328825869,4.355300634,75
3.346247309,4.357403217,75
3.363682558,4.359544268,75
3.381131885,4.361724538,75
3.398595571,4.363944804,75
3.4160739,4.366205864,75
3.416666667,4.366285543,75
3.433333333,4.368465783,75
3.433582227,4.368497156,75
3.451144819,4.370800962,75
3.468723752,4.373146791,75
3.486319361,4.375535499,75
3.503931989,4.377967972,75
3.521561994,4.380445126,75
3.539209743,4.38296791,75
3.556875619,4.385537305,75
3.574560016,4.388154328,75
3.592263347,4.390820035,75
3.609986036,4.393535522,75
3.627728527,4.396301927,75
3.64549128,4.399120434,75
3.663274774,4.401992275,75
3.681079507,4.404918733,75
3.698906002,4.407901148,75
3.7,4.408090526,75
3.716666667,4.410921485,75
3.716752694,4.4109355,75
3.734595226,4.413959154,75
3.752459977,4.417039942,75
3.770347512,4.420179315,75
3.788258418,4.42337879,75
3.806193317,4.426639959,75
3.824152857,4.429964489,75
3.842137719,4.433354134,75
3.86014862,4.436810738,75
3.878186315,4.440336239,75
3.896251599,4.443932684,75
3.91434531,4.447602227,75
3.932468335,4.451347147,75
3.933333333,4.451531881,75
3.95,4.455005058,75
3.950665299,4.455139634,75
3.968956049,4.458967831,75
3.987280694,4.462875923,75
4.005640393,4.46686664,75
4.024036373,4.470942879,75
4.042469946,4.475107729,75
4.060942507,4.47936448,75
4.079455545,4.483716642,75
4.098010655,4.488167973,75
4.116609538,4.492722483,75
4.116666667,4.492736886,75
4.133333333,4.496800432,75
4.13519637,4.497248586,75
4.153825766,4.501875019,75
4.172501334,4.506610287,75
4.19122514,4.511459258,75
4.209999414,4.516427189,75
4.228826568,4.521519768,75
4.247709212,4.526743143,75
4.26665018,4.532103996,75
4.266666667,4.532108791,75
4.283333333,4.53680103,75
4.285834022,4.537501476,75
4.305087972,4.543045655,75
4.324414688,4.548745761,75
4.343818506,4.554611084,75
4.363304189,4.560651833,75
4.382876974,4.566879231,75
4.383333333,4.567027858,75
4.4,4.572330238,75
4.402449176,4.573105378,75
4.422096534,4.579492574,75
4.441842124,4.586090266,75
4.461693298,4.59291421,75
4.481658271,4.599982009,75
4.483333333,4.600588372,75
4.5,4.606568973,75
4.50190573,4.607246765,75
4.522452423,4.614729674,75
4.54315907,4.622521063,75
4.564041132,4.630650755,75
4.566666667,4.63169414,75
4.583333333,4.63833024,75
4.585039026,4.639003837,75
4.606123046,4.647523017,75
4.627427773,4.656467849,75
4.648979661,4.665889346,75
4.65,4.666343318,75
4.666666667,4.673703435,75
4.671289927,4.675782732,75
4.694087781,4.686293339,75
4.7,4.689085039,75
4.716666667,4.697186859,75
4.717282326,4.697483987,75
4.740665872,4.708998637,75
4.764607889,4.721470667,75
4.766666667,4.722563037,75
4.783333333,4.731497149,75
4.790210372,4.735315558,75
4.8,4.74075454,75
4.816666667,4.750489608,75
4.81720422,4.75080633,75
4.845105843,4.767658764,75
4.85,4.770705146,75
4.866666667,4.781461386,75
4.877331818,4.788712337,75
4.883333333,4.792764308,75
4.9,4.804508017,75
4.915277245,4.816070744,75
4.916666667,4.817111093,75
4.933333333,4.830241099,75
4.95,4.844355418,75
4.966666667,4.859727759,75
4.983333333,4.876610047,75
4.988172154,4.882142857,75
4.997456114,4.892857143,75
5,4.895814466,75
5.005887126,4.903571429,75
5.0110902,4.910714286,75
5.016016035,4.917857143,75
5.016666667,4.918828159,75
5.01828612,4.921428571,75
5.02044519,4.925,75
5.024184319,4.92875,75
5.027586175,4.9325,75
5.030672988,4.93625,75
5.033333333,4.939819021,75
5.033463213,4.94,75
5.036018421,4.94375,75
5.03832991,4.9475,75
5.040407454,4.95125,75
5.042259332,4.955,75
5.043893089,4.95875,75
5.045315661,4.9625,75
5.046534157,4.96625,75
5.047556063,4.97,75
5.048389892,4.97375,75
5.049045474,4.9775,75
5.0495339,4.98125,75
5.049866287,4.985,75
5.05,4.987700707,75
5.05006159,4.98875,75
5.05009626,4.9925,75
5.049912507,4.996230314,75
5.04991523,4.99625,75
5.050094789,4.992521327,75
5.049452973,5,75
0.016666667,4.247836645,75
0,4.247835805,75
0.033333333,4.247839166,75
0.05,4.247843369,75
0.066666667,4.247849256,75
0.083333333,4.24785683,75
0.1,4.247866094,75
0.116666667,4.247877054,75
0.133333333,4.247889714,75
0.15,4.24790408,75
0.166666667,4.24792016,75
0.183333333,4.247937961,75
0.2,4.247957492,75
0.216666667,4.247978762,75
0.233333333,4.248001782,75
0.25,4.248026563,75
0.266666667,4.248053116,75
0.283333333,4.248081455,75
0.3,4.248111593,75
0.316666667,4.248143545,75
0.333333333,4.248177326,75
0.35,4.248212952,75
0.366666667,4.24825044,75
0.383333333,4.248289809,75
0.4,4.248331077,75
0.416666667,4.248374264,75
0.433333333,4.248419391,75
0.45,4.248466478,75
0.466666667,4.24851555,75
0.483333333,4.248566628,75
0.5,4.248619737,75
0.516666667,4.248674903,75
0.533333333,4.248732151,75
0.55,4.248791509,75
0.566666667,4.248853004,75
0.583333333,4.248916666,75
0.6,4.248982524,75
0.616666667,4.24905061,75
0.633333333,4.249120954,75
0.65,4.249193591,75
0.666666667,4.249268554,75
0.683333333,4.249345878,75
0.7,4.249425599,75
0.716666667,4.249507754,75
0.733333333,4.249592381,75
0.75,4.249679518,75
0.766666667,4.249769207,75
0.783333333,4.249861488,75
0.8,4.249956403,75
0.816666667,4.250053997,75
0.833333333,4.250154313,75
0.85,4.250257397,75
0.866666667,4.250363296,75
0.883333333,4.250472058,75
0.9,4.250583733,75
0.916666667,4.250698369,75
0.933333333,4.250816019,75
0.95,4.250936736,75
0.966666667,4.251060573,75
0.983333333,4.251187586,75
1,4.25131783,75
1.016666667,4.251451365,75
1.033333333,4.251588247,75
1.05,4.251728539,75
1.066666667,4.251872301,75
1.083333333,4.252019595,75
1.1,4.252170488,75
1.116666667,4.252325043,75
1.133333333,4.252483328,75
1.15,4.252645411,75
1.166666667,4.252811363,75
1.183333333,4.252981253,75
1.2,4.253155156,75
1.216666667,4.253333144,75
1.233333333,4.253515293,75
1.25,4.253701681,75
1.266666667,4.253892386,75
1.283333333,4.254087488,75
1.3,4.254287068,75
1.316666667,4.254491211,75
1.333333333,4.2547,75
1.35,4.254913522,75
1.366666667,4.255131866,75
1.383333333,4.25535512,75
1.4,4.255583376,75
1.416666667,4.255816727,75
1.433333333,4.256055269,75
1.45,4.256299096,75
1.466666667,4.256548308,75
1.483333333,4.256803004,75
1.5,4.257063287,75
1.516666667,4.25732926,75
1.533333333,4.257601027,75
1.55,4.257878697,75
1.566666667,4.258162378,75
1.583333333,4.258452182,75
1.6,4.258748221,75
1.616666667,4.25905061,75
1.633333333,4.259359466,75
1.65,4.259674908,75
1.666666667,4.259997057,75
1.683333333,4.260326034,75
1.7,4.260661966,75
1.716666667,4.261004979,75
1.733333333,4.261355202,75
1.75,4.261712766,75
1.766666667,4.262077805,75
1.783333333,4.262450453,75
1.8,4.262830849,75
1.816666667,4.263219132,75
1.833333333,4.263615445,75
1.85,4.264019931,75
1.866666667,4.264432737,75
1.883333333,4.264854013,75
1.9,4.265283908,75
1.916666667,4.265722578,75
1.933333333,4.266170178,75
1.95,4.266626865,75
1.966666667,4.267092802,75
1.983333333,4.267568151,75
2,4.268053078,75
2.016666667,4.268547751,75
2.033333333,4.269052341,75
2.05,4.269567021,75
2.066666667,4.270091968,75
2.083333333,4.270627359,75
2.1,4.271173376,75
2.116666667,4.271730203,75
2.133333333,4.272298026,75
2.15,4.272877034,75
2.166666667,4.27346742,75
2.183333333,4.274069378,75
2.208438754,4.275,75
2.233333333,4.275931583,75
2.25,4.276571421,75
2.266666667,4.277223608,75
2.283333333,4.277888351,75
2.3,4.278565857,75
2.316666667,4.27925634,75
2.333333333,4.279960014,75
2.35,4.280677097,75
2.366666667,4.28140781,75
2.383333333,4.282152376,75
2.4,4.282911023,75
2.416666667,4.283683979,75
2.433333333,4.284471479,75
2.45,4.285273757,75
2.466666667,4.286091054,75
2.483333333,4.286923611,75
2.5,4.287771675,75
2.516666667,4.288635493,75
2.533333333,4.289515318,75
2.55,4.290411405,75
2.566666667,4.291324014,75
2.583333333,4.292253406,75
2.6,4.293199848,75
2.616666667,4.294163607,75
2.633333333,4.295144958,75
2.65,4.296144176,75
2.666666667,4.297161543,75
2.683333333,4.29819734,75
2.7,4.299251857,75
2.716666667,4.300325383,75
2.733333333,4.301418216,75
2.75,4.302530654,75
2.766666667,4.303663001,75
2.783333333,4.304815563,75
2.8,4.305988654,75
2.816666667,4.307182589,75
2.833333333,4.308397688,75
2.85,4.309634276,75
2.866666667,4.310892683,75
2.883333333,4.312173243,75
2.9,4.313476296,75
2.916666667,4.314802184,75
2.933333333,4.316151258,75
2.95,4.31752387,75
2.966666667,4.318920382,75
2.99586793,4.321428571,75
3.016666667,4.323226747,75
3.033333333,4.324697571,75
3.05,4.326193509,75
3.066666667,4.327714937,75
3.083333333,4.329262233,75
3.1,4.330835784,75
3.116666667,4.332435979,75
3.133333333,4.334063218,75
3.15,4.335717904,75
3.166666667,4.337400448,75
3.183333333,4.339111268,75
3.2,4.34085079,75
3.216666667,4.342619447,75
3.233333333,4.344417681,75
3.25,4.346245939,75
3.266666667,4.348104682,75
3.283333333,4.349994375,75
3.3,4.351915496,75
3.316666667,4.35386853,75
3.333333333,4.355853976,75
3.35,4.357872339,75
3.366666667,4.359924141,75
3.383333333,4.36200991,75
3.4,4.364130192,75
3.428614861,4.367857143,75
3.45,4.370653953,75
3.466666667,4.372877684,75
3.483333333,4.375137539,75
3.5,4.377434097,75
3.516666667,4.379767953,75
3.533333333,4.382139718,75
3.55,4.384550019,75
3.566666667,4.386999505,75
3.583333333,4.389488839,75
3.6,4.39201871,75
3.616666667,4.394589823,75
3.633333333,4.397202911,75
3.65,4.399858729,75
3.666666667,4.40255806,75
3.683333333,4.405301712,75
3.715422666,4.410714286,75
3.733333333,4.413749578,75
3.75,4.416623411,75
3.766666667,4.419543859,75
3.783333333,4.422511823,75
3.8,4.425528251,75
3.816666667,4.428594119,75
3.833333333,4.431710457,75
3.85,4.434878332,75
3.866666667,4.438098866,75
3.883333333,4.441373228,75
3.9,4.444702648,75
3.916666667,4.448088413,75
3.943025631,4.453571429,75
3.966666667,4.458495087,75
3.983333333,4.462043734,75
4,4.465652463,75
4.016666667,4.469322803,75
4.033333333,4.473056386,75
4.05,4.476854926,75
4.066666667,4.480720252,75
4.083333333,4.484654292,75
4.1,4.488659109,75
4.117147616,4.492857143,75
4.15,4.500933745,75
4.166666667,4.505141747,75
4.183333333,4.509426884,75
4.2,4.513791792,75
4.216666667,4.518239284,75
4.233333333,4.5227724,75
4.25,4.527394394,75
4.266784245,4.532142857,75
4.3,4.541584472,75
4.316666667,4.546463748,75
4.333333333,4.551443015,75
4.35,4.556526768,75
4.366666667,4.561719933,75
4.385870838,4.567857143,75
4.416666667,4.577725563,75
4.433333333,4.583242026,75
4.45,4.588886274,75
4.466666667,4.594665681,75
4.491500833,4.603571429,75
4.516666667,4.61260667,75
4.533333333,4.618799365,75
4.55,4.625157814,75
4.57661076,4.635714286,75
4.6,4.645018215,75
4.616666667,4.651904511,75
4.633333333,4.659006334,75
4.653314621,4.667857143,75
4.683333333,4.681256507,75
4.715042367,4.696428571,75
4.733333333,4.705294968,75
4.75,4.713738862,75
4.771054835,4.725,75
4.815787574,4.75,75
4.833333333,4.760293051,75
4.856450952,4.775,75
4.888355387,4.796428571,75
4.917574801,4.817857143,75
4.939642453,4.835714286,75
4.959878775,4.853571429,75
4.97465244,4.867857143,75
4.994072562,4.889046647,75
5.008376048,4.907161163,75
5.015700804,4.917443202,75
5.018482758,4.921817734,75
5.021363995,4.926056899,75
5.025903385,4.930828262,75
5.029932185,4.935484742,75
5.03347999,4.940032998,75
5.036337774,4.944425999,75
5.038873382,4.948746511,75
5.041105243,4.95299868,75
5.043049599,4.95718616,75
5.044721426,4.961312321,75
5.046134966,4.965380367,75
5.047304571,4.969393529,75
5.04824517,4.973355163,75
5.048972957,4.977268915,75
5.049505404,4.981138716,75
5.049860143,4.984968532,75
5.050060932,4.98876371,75
5.05,4.994268654,75
5.049405323,4.999866198,75
0.015983136,4.530531677,80
0.032650484,4.530533285,80
0.049318302,4.530535997,80
0.065986589,4.530539816,80
0.082655346,4.530544743,80
0.099324574,4.530550781,80
0.115994274,4.530557933,80
0.132664449,4.530566201,80
0.149335099,4.530575592,80
0.166006228,4.530586108,80
0.182677836,4.530597755,80
0.199349926,4.53061054,80
0.216022501,4.530624467,80
0.232695564,4.530639545,80
0.249369119,4.530655779,80
0.266043167,4.53067318,80
0.282717714,4.530691753,80
0.299392762,4.53071151,80
0.316068316,4.530732459,80
0.332744381,4.530754611,80
0.34942096,4.530777976,80
0.366098058,4.530802566,80
0.382775682,4.530828392,80
0.399453835,4.530855468,80
0.416132523,4.530883805,80
0.432811753,4.530913418,80
0.44949153,4.530944321,80
0.46617186,4.530976528,80
0.482852751,4.531010056,80
0.499534208,4.53104492,80
0.51621624,4.531081137,80
0.532898852,4.531118724,80
0.549582054,4.531157699,80
0.566265852,4.53119808,80
0.582950255,4.531239888,80
0.599635272,4.53128314,80
0.61632091,4.531327859,80
0.633007179,4.531374065,80
0.649694089,4.53142178,80
0.666381648,4.531471026,80
0.683069866,4.531521827,80
0.699758754,4.531574206,80
0.716448322,4.531628187,80
0.73313858,4.531683797,80
0.749829541,4.53174106,80
0.766521214,4.531800004,80
0.783213611,4.531860655,80
0.799906745,4.531923042,80
0.816600628,4.531987194,80
0.833295272,4.53205314,80
0.849990689,4.532120911,80
0.85,4.532120951,80
0.866666667,4.532190078,80
0.866688744,4.532190166,80
0.883388524,4.532261123,80
0.900089193,4.532333985,80
0.916790766,4.532408784,80
0.933493259,4.532485555,80
0.950196688,4.532564332,80
0.96690107,4.532645151,80
0.983606422,4.532728048,80
1.000312762,4.532813061,80
1.017020106,4.532900227,80
1.033728473,4.532989585,80
1.050437882,4.533081176,80
1.067148352,4.533175039,80
1.083859901,4.533271217,80
1.100572551,4.533369752,80
1.11728632,4.533470687,80
1.134001231,4.533574066,80
1.150717303,4.533679935,80
1.167434559,4.53378834,80
1.184153019,4.533899327,80
1.200872708,4.534012947,80
1.217593648,4.534129246,80
1.234315862,4.534248276,80
1.251039374,4.534370087,80
1.267764208,4.534494732,80
1.28449039,4.534622263,80
